file,line,class,member,kind,symbol,text,new_symbol
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,14,ConvocationRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.Convocation>,GenericRepository<Convocation>,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,14,ConvocationRepository,(namespace/import),type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,16,ConvocationRepository,ConvocationRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,25,ConvocationRepository,GetByIdAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.Convocation?>,Task<Convocation?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Core.Convocation?>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,25,ConvocationRepository,GetByIdAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,27,ConvocationRepository,GetByIdAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Convocation>,IQueryable<Convocation>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,27,ConvocationRepository,GetByIdAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,43,ConvocationRepository,GetActiveAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.Convocation?>,Task<Convocation?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Core.Convocation?>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,43,ConvocationRepository,GetActiveAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,59,ConvocationRepository,SetActiveExclusiveAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,63,ConvocationRepository,SetActiveExclusiveAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,73,ConvocationRepository,SearchAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>>,Task<List<Convocation>>,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,73,ConvocationRepository,SearchAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,List<Convocation>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,73,ConvocationRepository,SearchAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,75,ConvocationRepository,SearchAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Convocation>,var,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,78,ConvocationRepository,SearchAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,78,ConvocationRepository,SearchAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,91,ConvocationRepository,GetPagedAsync,type,"System.Threading.Tasks.Task<(System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation> items, int total)>","Task<(List<Convocation> items, int total)>","System.Threading.Tasks.Task<(System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation> items, int total)>"
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,91,ConvocationRepository,GetPagedAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,List<Convocation>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,91,ConvocationRepository,GetPagedAsync,type,tesisproject.shared.Entities.Core.Convocation,Convocation,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,104,ConvocationRepository,GetPagedAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Convocation>,var,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,107,ConvocationRepository,GetPagedAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,107,ConvocationRepository,GetPagedAsync,property,tesisproject.shared.Entities.Core.Convocation.Code,Code,tesisproject.backend.Data.UnifiedEntities.Core.Convocation.Code
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,111,ConvocationRepository,GetPagedAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Convocation>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,124,ConvocationRepository,AddRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,126,ConvocationRepository,AddRuleAsync,type,tesisproject.shared.Entities.Core.Convocation,var,tesisproject.backend.Data.UnifiedEntities.Core.Convocation
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,131,ConvocationRepository,AddRuleAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ConvocationRule>,List<ConvocationRule>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,131,ConvocationRepository,AddRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,136,ConvocationRepository,UpdateRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,138,ConvocationRepository,UpdateRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,var,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,138,ConvocationRepository,UpdateRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,148,ConvocationRepository,RemoveRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,var,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,148,ConvocationRepository,RemoveRuleAsync,type,tesisproject.shared.Entities.Core.ConvocationRule,ConvocationRule,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRule
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,161,ConvocationRepository,SetRuleAllowedIndexingsAsync,type,Microsoft.EntityFrameworkCore.DbSet<tesisproject.shared.Entities.Core.ConvocationRuleIndexing>,var,Microsoft.EntityFrameworkCore.DbSet<tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,161,ConvocationRepository,SetRuleAllowedIndexingsAsync,type,tesisproject.shared.Entities.Core.ConvocationRuleIndexing,ConvocationRuleIndexing,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,163,ConvocationRepository,SetRuleAllowedIndexingsAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ConvocationRuleIndexing>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,169,ConvocationRepository,SetRuleAllowedIndexingsAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ConvocationRuleIndexing>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,173,ConvocationRepository,SetRuleAllowedIndexingsAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ConvocationRuleIndexing>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing>
tesisproject.backend/Repositories/Implementations/ConvocationRepository.cs,175,ConvocationRepository,SetRuleAllowedIndexingsAsync,type,tesisproject.shared.Entities.Core.ConvocationRuleIndexing,ConvocationRuleIndexing,tesisproject.backend.Data.UnifiedEntities.Core.ConvocationRuleIndexing
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Export,using tesisproject.shared.Entities.Export;,tesisproject.backend.Data.UnifiedEntities.Export
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,10,ExportFieldRepository,_db,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,12,ExportFieldRepository,ExportFieldRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,17,ExportFieldRepository,ListAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportField>>,Task<IReadOnlyList<ExportField>>,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportField>>
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,17,ExportFieldRepository,ListAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportField>,IReadOnlyList<ExportField>,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportField>
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,17,ExportFieldRepository,ListAsync,type,tesisproject.shared.Entities.Export.ExportField,ExportField,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,25,ExportFieldRepository,GetByIdAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Export.ExportField?>,Task<ExportField?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Export.ExportField?>
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,25,ExportFieldRepository,GetByIdAsync,type,tesisproject.shared.Entities.Export.ExportField,ExportField,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,31,ExportFieldRepository,GetByKeyAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Export.ExportField?>,Task<ExportField?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Export.ExportField?>
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,31,ExportFieldRepository,GetByKeyAsync,type,tesisproject.shared.Entities.Export.ExportField,ExportField,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,37,ExportFieldRepository,AddAsync,type,tesisproject.shared.Entities.Export.ExportField,ExportField,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,42,ExportFieldRepository,Update,type,tesisproject.shared.Entities.Export.ExportField,ExportField,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Repositories/Implementations/ExportFieldRepository.cs,47,ExportFieldRepository,Remove,type,tesisproject.shared.Entities.Export.ExportField,ExportField,tesisproject.backend.Data.UnifiedEntities.Export.ExportField
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Export,using tesisproject.shared.Entities.Export;,tesisproject.backend.Data.UnifiedEntities.Export
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,10,ExportTemplateColumnRepository,_db,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,12,ExportTemplateColumnRepository,ExportTemplateColumnRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,17,ExportTemplateColumnRepository,ListByTemplateIdAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportTemplateColumn>>,Task<IReadOnlyList<ExportTemplateColumn>>,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>>
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,17,ExportTemplateColumnRepository,ListByTemplateIdAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportTemplateColumn>,IReadOnlyList<ExportTemplateColumn>,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,17,ExportTemplateColumnRepository,ListByTemplateIdAsync,type,tesisproject.shared.Entities.Export.ExportTemplateColumn,ExportTemplateColumn,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,28,ExportTemplateColumnRepository,AddRangeAsync,type,System.Collections.Generic.IEnumerable<tesisproject.shared.Entities.Export.ExportTemplateColumn>,IEnumerable<ExportTemplateColumn>,System.Collections.Generic.IEnumerable<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,28,ExportTemplateColumnRepository,AddRangeAsync,type,tesisproject.shared.Entities.Export.ExportTemplateColumn,ExportTemplateColumn,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,34,ExportTemplateColumnRepository,RemoveRange,type,System.Collections.Generic.IEnumerable<tesisproject.shared.Entities.Export.ExportTemplateColumn>,IEnumerable<ExportTemplateColumn>,System.Collections.Generic.IEnumerable<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn>
tesisproject.backend/Repositories/Implementations/ExportTemplateColumnRepository.cs,34,ExportTemplateColumnRepository,RemoveRange,type,tesisproject.shared.Entities.Export.ExportTemplateColumn,ExportTemplateColumn,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplateColumn
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Export,using tesisproject.shared.Entities.Export;,tesisproject.backend.Data.UnifiedEntities.Export
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,10,ExportTemplateRepository,_db,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,12,ExportTemplateRepository,ExportTemplateRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,17,ExportTemplateRepository,ListAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportTemplate>>,Task<IReadOnlyList<ExportTemplate>>,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate>>
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,17,ExportTemplateRepository,ListAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Export.ExportTemplate>,IReadOnlyList<ExportTemplate>,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate>
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,17,ExportTemplateRepository,ListAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,25,ExportTemplateRepository,GetDetailByIdAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Export.ExportTemplate?>,Task<ExportTemplate?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate?>
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,25,ExportTemplateRepository,GetDetailByIdAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,33,ExportTemplateRepository,GetByKeyAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Export.ExportTemplate?>,Task<ExportTemplate?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate?>
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,33,ExportTemplateRepository,GetByKeyAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,39,ExportTemplateRepository,AddAsync,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,44,ExportTemplateRepository,Update,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Repositories/Implementations/ExportTemplateRepository.cs,49,ExportTemplateRepository,Remove,type,tesisproject.shared.Entities.Export.ExportTemplate,ExportTemplate,tesisproject.backend.Data.UnifiedEntities.Export.ExportTemplate
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,9,ObjectiveActivityUserRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.ObjectiveActivityUser>,GenericRepository<ObjectiveActivityUser>,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser>
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,9,ObjectiveActivityUserRepository,(namespace/import),type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,11,ObjectiveActivityUserRepository,ObjectiveActivityUserRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,13,ObjectiveActivityUserRepository,GetByActivityAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.ObjectiveActivityUser>>,Task<List<ObjectiveActivityUser>>,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser>>
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,13,ObjectiveActivityUserRepository,GetByActivityAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ObjectiveActivityUser>,List<ObjectiveActivityUser>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser>
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,13,ObjectiveActivityUserRepository,GetByActivityAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,17,ObjectiveActivityUserRepository,GetByActivityAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,31,ObjectiveActivityUserRepository,ExistsAssignmentAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,34,ObjectiveActivityUserRepository,ExistsAssignmentAsync,property,tesisproject.shared.Entities.Core.ObjectiveActivityUser.UserId,UserId,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser.UserId
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,39,ObjectiveActivityUserRepository,QueryWithRefs,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.ObjectiveActivityUser>,IQueryable<ObjectiveActivityUser>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser>
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,39,ObjectiveActivityUserRepository,QueryWithRefs,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,41,ObjectiveActivityUserRepository,QueryWithRefs,type,"Microsoft.EntityFrameworkCore.Query.IIncludableQueryable<tesisproject.shared.Entities.Core.ObjectiveActivityUser, tesisproject.shared.Entities.Core.Visit>",var,"Microsoft.EntityFrameworkCore.Query.IIncludableQueryable<tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser, tesisproject.backend.Data.UnifiedEntities.Core.Visit>"
tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,41,ObjectiveActivityUserRepository,QueryWithRefs,type,tesisproject.shared.Entities.Core.ObjectiveActivityUser,ObjectiveActivityUser,tesisproject.backend.Data.UnifiedEntities.Core.ObjectiveActivityUser
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,9,ProductAttributeDefinitionRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,GenericRepository<ProductAttributeDefinition>,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,9,ProductAttributeDefinitionRepository,(namespace/import),type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,11,ProductAttributeDefinitionRepository,_ctx,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,12,ProductAttributeDefinitionRepository,ProductAttributeDefinitionRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext,tesisproject.backend.Data.UnifiedDideDbContext
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,14,ProductAttributeDefinitionRepository,GetByTypeAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>>,Task<List<ProductAttributeDefinition>>,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>>
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,14,ProductAttributeDefinitionRepository,GetByTypeAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,List<ProductAttributeDefinition>,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,14,ProductAttributeDefinitionRepository,GetByTypeAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,15,ProductAttributeDefinitionRepository,GetByTypeAsync,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,25,ProductAttributeDefinitionRepository,QueryByType,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,IQueryable<ProductAttributeDefinition>,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,25,ProductAttributeDefinitionRepository,QueryByType,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,27,ProductAttributeDefinitionRepository,QueryByType,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var,System.Linq.IQueryable<tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition>
tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,27,ProductAttributeDefinitionRepository,QueryByType,type,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,ProductAttributeDefinition,tesisproject.backend.Data.UnifiedEntities.Core.Products.ProductAttributeDefinition
